order_id,order_date,month,customer_id,customer_name,city,segment,sales_channel,status,product_id,product_name,category,quantity,unit_price_at_order,unit_cost,gross_sales,discount_amount,net_sales,cost_amount,profit
O00113,2026-01-09 15:28:00,2026-01,C0015,Laila Farouk,Dammam,Returning,web,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.8894999999999998,16.9005,8.79,8.110500000000002
O00113,2026-01-09 15:28:00,2026-01,C0015,Laila Farouk,Dammam,Returning,web,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,15.543000000000001,295.317,326.4,-31.08299999999997
O00113,2026-01-09 15:28:00,2026-01,C0015,Laila Farouk,Dammam,Returning,web,completed,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,16.994,322.88599999999997,186.68,136.20599999999996
O00114,2026-01-29 19:02:00,2026-01,C0065,Karim Sayed,Giza,New,branch,refunded,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,14.836500000000001,281.8935,186.54,95.35350000000003
O00115,2026-01-08 15:54:00,2026-01,C0004,Tarek Mahmoud,Abu Dhabi,Returning,partner,completed,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,5.43,30.770000000000003,24.37,6.400000000000002
O00115,2026-01-08 15:54:00,2026-01,C0004,Tarek Mahmoud,Abu Dhabi,Returning,partner,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,46.629000000000005,264.231,326.4,-62.16899999999998
O00116,2026-03-04 22:58:00,2026-03,C0014,Karim Younis,Cairo,New,web,completed,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,0.0,339.88,186.68,153.2
O00116,2026-03-04 22:58:00,2026-03,C0014,Karim Younis,Cairo,New,web,completed,P001,Accessories Item 1,Accessories,5,99.69,49.27,498.45,0.0,498.45,246.35000000000002,252.09999999999997
O00116,2026-03-04 22:58:00,2026-03,C0014,Karim Younis,Cairo,New,web,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00116,2026-03-04 22:58:00,2026-03,C0014,Karim Younis,Cairo,New,web,completed,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.0,19.65,13.27,6.379999999999999
O00117,2026-03-19 04:04:00,2026-03,C0042,Sara Fathy,Cairo,New,branch,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,36.137,325.233,258.68,66.553
O00117,2026-03-19 04:04:00,2026-03,C0042,Sara Fathy,Cairo,New,branch,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,36.192,325.728,249.88,75.84800000000001
O00117,2026-03-19 04:04:00,2026-03,C0042,Sara Fathy,Cairo,New,branch,completed,P013,Stationery Item 13,Stationery,2,36.2,24.37,72.4,7.24,65.16000000000001,48.74,16.42000000000001
O00117,2026-03-19 04:04:00,2026-03,C0042,Sara Fathy,Cairo,New,branch,completed,P017,Home Item 17,Home,3,77.76,42.83,233.28000000000003,23.328000000000003,209.95200000000003,128.49,81.46200000000002
O00118,2026-03-12 22:20:00,2026-03,C0075,Tarek Nabil,Dubai,Returning,branch,completed,P003,Electronics Item 3,Electronics,2,361.37,258.68,722.74,36.137,686.6030000000001,517.36,169.24300000000005
O00118,2026-03-12 22:20:00,2026-03,C0075,Tarek Nabil,Dubai,Returning,branch,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.8894999999999998,16.9005,8.79,8.110500000000002
O00118,2026-03-12 22:20:00,2026-03,C0075,Tarek Nabil,Dubai,Returning,branch,completed,P017,Home Item 17,Home,4,77.76,42.83,311.04,15.552,295.488,171.32,124.168
O00118,2026-03-12 22:20:00,2026-03,C0075,Tarek Nabil,Dubai,Returning,branch,completed,P005,Stationery Item 5,Stationery,2,17.79,8.79,35.58,1.7789999999999997,33.801,17.58,16.221000000000004
O00119,2026-03-19 13:06:00,2026-03,C0065,Karim Sayed,Giza,New,web,refunded,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,89.01900000000002,504.44100000000003,373.08,131.36100000000005
O00120,2026-01-28 13:28:00,2026-01,C0071,Tarek Farouk,Alexandria,Returning,partner,completed,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00120,2026-01-28 13:28:00,2026-01,C0071,Tarek Farouk,Alexandria,Returning,partner,completed,P004,Fitness Item 4,Uncategorized,2,82.5,54.36,165.0,0.0,165.0,108.72,56.28
O00121,2026-02-21 13:46:00,2026-02,C0059,Ramy Hassan,Alexandria,VIP,branch,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
O00121,2026-02-21 13:46:00,2026-02,C0059,Ramy Hassan,Alexandria,VIP,branch,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,4.9845,94.7055,49.27,45.4355
O00121,2026-02-21 13:46:00,2026-02,C0059,Ramy Hassan,Alexandria,VIP,branch,completed,P017,Home Item 17,Home,2,77.76,42.83,155.52,7.776,147.744,85.66,62.084
O00122,2026-03-27 08:23:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,partner,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00122,2026-03-27 08:23:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,partner,completed,P009,Electronics Item 9,Electronics,3,361.92,249.88,1085.76,0.0,1085.76,749.64,336.12
O00122,2026-03-27 08:23:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,partner,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,0.0,99.69,49.27,50.419999999999995
O00123,2026-01-11 02:27:00,2026-01,C0012,Youssef Farouk,Giza,New,branch,completed,P009,Electronics Item 9,Electronics,3,361.92,249.88,1085.76,0.0,1085.76,749.64,336.12
O00124,2026-01-08 18:35:00,2026-01,C0072,Mariam Mansour,Unknown,VIP,branch,cancelled,P016,Accessories Item 16,Accessories,2,43.83,20.74,87.66,13.149,74.511,41.48,33.031
O00125,2026-02-22 11:55:00,2026-02,C0016,Salma Ibrahim,Jeddah,Returning,partner,refunded,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,4.302,24.378,18.98,5.398
O00125,2026-02-22 11:55:00,2026-02,C0016,Salma Ibrahim,Jeddah,Returning,partner,refunded,P004,Fitness Item 4,Uncategorized,4,82.5,54.36,330.0,49.5,280.5,217.44,63.06
O00125,2026-02-22 11:55:00,2026-02,C0016,Salma Ibrahim,Jeddah,Returning,partner,refunded,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,12.375,70.125,54.36,15.765
O00125,2026-02-22 11:55:00,2026-02,C0016,Salma Ibrahim,Jeddah,Returning,partner,refunded,P002,Electronics Item 2,Electronics,4,249.77,148.0,999.08,149.862,849.2180000000001,592.0,257.2180000000001
O00126,2026-02-06 19:19:00,2026-02,C0007,Hana Saleh,Cairo,Returning,web,completed,P016,Accessories Item 16,Accessories,1,43.83,20.74,43.83,4.382999999999999,39.447,20.74,18.707000000000004
O00127,2026-01-28 04:42:00,2026-01,C0065,Karim Sayed,Giza,New,mobile,completed,P002,Electronics Item 2,Electronics,2,249.77,148.0,499.54,0.0,499.54,296.0,203.54000000000002
O00127,2026-01-28 04:42:00,2026-01,C0065,Karim Sayed,Giza,New,mobile,completed,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.0,19.65,13.27,6.379999999999999
O00128,2026-03-13 11:07:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P009,Electronics Item 9,Electronics,3,361.92,249.88,1085.76,54.288000000000004,1031.472,749.64,281.832
O00128,2026-03-13 11:07:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P004,Fitness Item 4,Uncategorized,2,82.5,54.36,165.0,8.25,156.75,108.72,48.03
O00128,2026-03-13 11:07:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
O00129,2026-03-21 19:43:00,2026-03,C0072,Mariam Mansour,Unknown,VIP,web,refunded,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,3.62,32.580000000000005,24.37,8.210000000000004
O00130,2026-01-04 05:17:00,2026-01,C0035,Hassan Mahmoud,Abu Dhabi,New,branch,refunded,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,0.0,296.73,186.54,110.19000000000003
O00130,2026-01-04 05:17:00,2026-01,C0035,Hassan Mahmoud,Abu Dhabi,New,branch,refunded,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,0.0,99.69,49.27,50.419999999999995
O00130,2026-01-04 05:17:00,2026-01,C0035,Hassan Mahmoud,Abu Dhabi,New,branch,refunded,P010,Fitness Item 10,Fitness,3,296.73,186.54,890.19,0.0,890.19,559.62,330.57000000000005
O00131,2026-01-01 05:55:00,2026-01,C0045,Hassan Kamal,Unknown,Returning,partner,completed,P019,Stationery Item 19,Stationery,5,28.68,18.98,143.4,0.0,143.4,94.9,48.5
O00131,2026-01-01 05:55:00,2026-01,C0045,Hassan Kamal,Unknown,Returning,partner,completed,P007,Electronics Item 7,Electronics,3,532.56,274.62,1597.6799999999998,0.0,1597.6799999999998,823.86,773.8199999999998
O00131,2026-01-01 05:55:00,2026-01,C0045,Hassan Kamal,Unknown,Returning,partner,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,0.0,155.43,163.2,-7.769999999999982
O00132,2026-03-23 00:05:00,2026-03,C0019,Ahmed Samir,Giza,New,mobile,refunded,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,15.543000000000001,295.317,326.4,-31.08299999999997
O00133,2026-02-28 10:10:00,2026-02,C0054,Nour Ibrahim,Jeddah,New,branch,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,3.8505000000000003,21.8195,17.09,4.729500000000002
O00134,2026-03-14 19:05:00,2026-03,C0042,Sara Fathy,Cairo,New,mobile,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,0.0,82.5,54.36,28.14
O00134,2026-03-14 19:05:00,2026-03,C0042,Sara Fathy,Cairo,New,mobile,completed,P014,Stationery Item 14,Stationery,2,19.65,13.27,39.3,0.0,39.3,26.54,12.759999999999998
O00134,2026-03-14 19:05:00,2026-03,C0042,Sara Fathy,Cairo,New,mobile,completed,P005,Stationery Item 5,Stationery,3,17.79,8.79,53.37,0.0,53.37,26.369999999999997,27.0
O00135,2026-01-07 21:05:00,2026-01,C0080,Khaled Nabil,Alexandria,Returning,partner,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,11.664000000000001,66.096,42.83,23.266000000000005
O00135,2026-01-07 21:05:00,2026-01,C0080,Khaled Nabil,Alexandria,Returning,partner,completed,P015,Home Item 15,Home,5,197.31,119.65,986.55,147.9825,838.5675,598.25,240.3175
O00136,2026-03-04 19:28:00,2026-03,C0055,Ahmed Sayed,Jeddah,Returning,branch,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,0.0,77.76,42.83,34.93000000000001
O00137,2026-01-15 11:27:00,2026-01,C0066,Hassan Mahmoud,Riyadh,Returning,branch,completed,P019,Stationery Item 19,Stationery,2,28.68,18.98,57.36,8.604,48.756,37.96,10.796
O00138,2026-03-04 16:42:00,2026-03,C0076,Tarek Samir,Dubai,VIP,web,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,0.0,155.43,163.2,-7.769999999999982
O00138,2026-03-04 16:42:00,2026-03,C0076,Tarek Samir,Dubai,VIP,web,completed,P013,Stationery Item 13,Stationery,3,36.2,24.37,108.60000000000001,0.0,108.60000000000001,73.11,35.49000000000001
O00139,2026-03-18 01:00:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P015,Home Item 15,Home,1,197.31,119.65,197.31,0.0,197.31,119.65,77.66
O00139,2026-03-18 01:00:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,0.0,532.56,274.62,257.93999999999994
O00139,2026-03-18 01:00:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,0.0,82.5,54.36,28.14
O00140,2026-02-02 09:20:00,2026-02,C0018,Ahmed Kamal,Abu Dhabi,New,web,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,1.2835000000000003,24.3865,17.09,7.296500000000002
O00140,2026-02-02 09:20:00,2026-02,C0018,Ahmed Kamal,Abu Dhabi,New,web,completed,P007,Electronics Item 7,Electronics,2,532.56,274.62,1065.12,53.25599999999999,1011.8639999999999,549.24,462.6239999999999
O00140,2026-02-02 09:20:00,2026-02,C0018,Ahmed Kamal,Abu Dhabi,New,web,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,4.125,78.375,54.36,24.015
O00140,2026-02-02 09:20:00,2026-02,C0018,Ahmed Kamal,Abu Dhabi,New,web,completed,P010,Fitness Item 10,Fitness,3,296.73,186.54,890.19,44.50950000000001,845.6805,559.62,286.06050000000005
O00141,2026-01-23 04:24:00,2026-01,C0056,Hana Kamal,Abu Dhabi,VIP,mobile,cancelled,P007,Electronics Item 7,Electronics,3,532.56,274.62,1597.6799999999998,159.768,1437.9119999999998,823.86,614.0519999999998
O00142,2026-03-27 11:04:00,2026-03,C0072,Mariam Mansour,Unknown,VIP,web,completed,P008,Fitness Item 8,Fitness,5,155.43,163.2,777.1500000000001,38.8575,738.2925000000001,816.0,-77.70749999999987
O00143,2026-02-28 02:55:00,2026-02,C0003,Nada Farouk,Cairo,Returning,partner,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,29.673000000000002,267.057,186.54,80.51700000000002
O00144,2026-03-23 13:18:00,2026-03,C0052,Youssef Mahmoud,Dammam,New,partner,completed,P013,Stationery Item 13,Stationery,4,36.2,24.37,144.8,0.0,144.8,97.48,47.32000000000001
O00145,2026-01-22 19:29:00,2026-01,C0042,Sara Fathy,Cairo,New,branch,refunded,P004,Fitness Item 4,Uncategorized,2,82.5,54.36,165.0,0.0,165.0,108.72,56.28
O00145,2026-01-22 19:29:00,2026-01,C0042,Sara Fathy,Cairo,New,branch,refunded,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00146,2026-01-14 07:27:00,2026-01,C0056,Hana Kamal,Abu Dhabi,VIP,partner,cancelled,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,1.7789999999999997,16.011,8.79,7.221
O00146,2026-01-14 07:27:00,2026-01,C0056,Hana Kamal,Abu Dhabi,VIP,partner,cancelled,P003,Electronics Item 3,Electronics,2,361.37,258.68,722.74,72.274,650.466,517.36,133.106
O00147,2026-02-20 09:47:00,2026-02,C0011,Ali Ibrahim,Dammam,Returning,mobile,completed,P001,Accessories Item 1,Accessories,5,99.69,49.27,498.45,0.0,498.45,246.35000000000002,252.09999999999997
O00148,2026-01-10 16:40:00,2026-01,C0022,Tarek Ibrahim,Unknown,Returning,mobile,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00148,2026-01-10 16:40:00,2026-01,C0022,Tarek Ibrahim,Unknown,Returning,mobile,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00148,2026-01-10 16:40:00,2026-01,C0022,Tarek Ibrahim,Unknown,Returning,mobile,completed,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00148,2026-01-10 16:40:00,2026-01,C0022,Tarek Ibrahim,Unknown,Returning,mobile,completed,P013,Stationery Item 13,Stationery,2,36.2,24.37,72.4,0.0,72.4,48.74,23.660000000000004
O00149,2026-03-24 04:15:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00149,2026-03-24 04:15:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00149,2026-03-24 04:15:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P002,Electronics Item 2,Electronics,2,249.77,148.0,499.54,0.0,499.54,296.0,203.54000000000002
O00149,2026-03-24 04:15:00,2026-03,C0045,Hassan Kamal,Unknown,Returning,mobile,completed,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,0.0,593.46,373.08,220.38000000000005
O00150,2026-01-23 19:09:00,2026-01,C0026,Mostafa Mahmoud,Cairo,Returning,web,refunded,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00150,2026-01-23 19:09:00,2026-01,C0026,Mostafa Mahmoud,Cairo,Returning,web,refunded,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.0,19.65,13.27,6.379999999999999
O00150,2026-01-23 19:09:00,2026-01,C0026,Mostafa Mahmoud,Cairo,Returning,web,refunded,P017,Home Item 17,Home,1,77.76,42.83,77.76,0.0,77.76,42.83,34.93000000000001
O00150,2026-01-23 19:09:00,2026-01,C0026,Mostafa Mahmoud,Cairo,Returning,web,refunded,P018,Fitness Item 18,Fitness,3,51.76,25.63,155.28,0.0,155.28,76.89,78.39
O00151,2026-03-01 18:48:00,2026-03,C0064,Sara Fathy,Cairo,VIP,partner,cancelled,P016,Accessories Item 16,Accessories,2,43.83,20.74,87.66,13.149,74.511,41.48,33.031
O00151,2026-03-01 18:48:00,2026-03,C0064,Sara Fathy,Cairo,VIP,partner,cancelled,P019,Stationery Item 19,Stationery,2,28.68,18.98,57.36,8.604,48.756,37.96,10.796
O00151,2026-03-01 18:48:00,2026-03,C0064,Sara Fathy,Cairo,VIP,partner,cancelled,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,88.9665,504.1435,420.0,84.14350000000002
O00152,2026-03-24 20:39:00,2026-03,C0073,Laila Nabil,Dubai,Returning,branch,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00153,2026-01-09 15:28:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,refunded,P019,Stationery Item 19,Stationery,5,28.68,18.98,143.4,0.0,143.4,94.9,48.5
O00153,2026-01-09 15:28:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,refunded,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,0.0,82.5,54.36,28.14
O00153,2026-01-09 15:28:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,refunded,P018,Fitness Item 18,Fitness,3,51.76,25.63,155.28,0.0,155.28,76.89,78.39
O00154,2026-01-08 11:32:00,2026-01,C0076,Tarek Samir,Dubai,VIP,branch,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,15.543000000000001,295.317,326.4,-31.08299999999997
O00155,2026-01-05 01:23:00,2026-01,C0058,Ahmed Samir,Jeddah,New,web,completed,P012,Fitness Item 12,Fitness,4,145.22,104.86,580.88,87.132,493.748,419.44,74.30799999999999
O00155,2026-01-05 01:23:00,2026-01,C0058,Ahmed Samir,Jeddah,New,web,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,88.9665,504.1435,420.0,84.14350000000002
O00155,2026-01-05 01:23:00,2026-01,C0058,Ahmed Samir,Jeddah,New,web,completed,P012,Fitness Item 12,Fitness,4,145.22,104.86,580.88,87.132,493.748,419.44,74.30799999999999
O00155,2026-01-05 01:23:00,2026-01,C0058,Ahmed Samir,Jeddah,New,web,completed,P012,Fitness Item 12,Fitness,4,145.22,104.86,580.88,87.132,493.748,419.44,74.30799999999999
O00156,2026-03-20 19:32:00,2026-03,C0012,Youssef Farouk,Giza,New,partner,completed,P016,Accessories Item 16,Accessories,2,43.83,20.74,87.66,8.765999999999998,78.894,41.48,37.41400000000001
O00156,2026-03-20 19:32:00,2026-03,C0012,Youssef Farouk,Giza,New,partner,completed,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,24.977000000000004,224.793,148.0,76.793
O00157,2026-01-06 14:58:00,2026-01,C0071,Tarek Farouk,Alexandria,Returning,mobile,cancelled,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,0.0,339.88,186.68,153.2
O00158,2026-03-02 16:09:00,2026-03,C0078,Laila Fathy,Dammam,New,partner,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00158,2026-03-02 16:09:00,2026-03,C0078,Laila Fathy,Dammam,New,partner,completed,P005,Stationery Item 5,Stationery,3,17.79,8.79,53.37,0.0,53.37,26.369999999999997,27.0
O00159,2026-01-11 16:41:00,2026-01,C0044,Mona Mansour,Cairo,New,web,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00159,2026-01-11 16:41:00,2026-01,C0044,Mona Mansour,Cairo,New,web,completed,P013,Stationery Item 13,Stationery,2,36.2,24.37,72.4,0.0,72.4,48.74,23.660000000000004
O00159,2026-01-11 16:41:00,2026-01,C0044,Mona Mansour,Cairo,New,web,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00160,2026-02-26 16:33:00,2026-02,C0057,Youssef Samir,Dubai,New,mobile,cancelled,P016,Accessories Item 16,Accessories,2,43.83,20.74,87.66,0.0,87.66,41.48,46.18
O00160,2026-02-26 16:33:00,2026-02,C0057,Youssef Samir,Dubai,New,mobile,cancelled,P018,Fitness Item 18,Fitness,2,51.76,25.63,103.52,0.0,103.52,51.26,52.26
O00160,2026-02-26 16:33:00,2026-02,C0057,Youssef Samir,Dubai,New,mobile,cancelled,P012,Fitness Item 12,Fitness,1,145.22,104.86,145.22,0.0,145.22,104.86,40.36
O00160,2026-02-26 16:33:00,2026-02,C0057,Youssef Samir,Dubai,New,mobile,cancelled,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00161,2026-02-06 12:26:00,2026-02,C0048,Mona Kamal,Dammam,New,web,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,4.302,24.378,18.98,5.398
O00161,2026-02-06 12:26:00,2026-02,C0048,Mona Kamal,Dammam,New,web,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,4.302,24.378,18.98,5.398
O00162,2026-01-09 10:06:00,2026-01,C0043,Mostafa Fathy,Abu Dhabi,New,partner,cancelled,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,0.0,28.68,18.98,9.7
O00162,2026-01-09 10:06:00,2026-01,C0043,Mostafa Fathy,Abu Dhabi,New,partner,cancelled,P011,Stationery Item 11,Stationery,3,25.67,17.09,77.01,0.0,77.01,51.269999999999996,25.74000000000001
O00163,2026-03-26 19:55:00,2026-03,C0033,Youssef Hassan,Dammam,New,branch,completed,P006,Electronics Item 6,Electronics,2,593.11,420.0,1186.22,0.0,1186.22,840.0,346.22
O00163,2026-03-26 19:55:00,2026-03,C0033,Youssef Hassan,Dammam,New,branch,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00163,2026-03-26 19:55:00,2026-03,C0033,Youssef Hassan,Dammam,New,branch,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,0.0,310.86,326.4,-15.539999999999964
O00164,2026-03-26 04:58:00,2026-03,C0075,Tarek Nabil,Dubai,Returning,branch,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,14.953499999999998,84.7365,49.27,35.4665
O00165,2026-01-17 19:45:00,2026-01,C0051,Nour Ali,Riyadh,New,branch,completed,P006,Electronics Item 6,Electronics,4,593.11,420.0,2372.44,237.24400000000003,2135.196,1680.0,455.1959999999999
O00165,2026-01-17 19:45:00,2026-01,C0051,Nour Ali,Riyadh,New,branch,completed,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,3.62,32.580000000000005,24.37,8.210000000000004
O00165,2026-01-17 19:45:00,2026-01,C0051,Nour Ali,Riyadh,New,branch,completed,P016,Accessories Item 16,Accessories,3,43.83,20.74,131.49,13.149000000000001,118.34100000000001,62.22,56.12100000000001
O00165,2026-01-17 19:45:00,2026-01,C0051,Nour Ali,Riyadh,New,branch,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,15.543000000000001,139.887,163.2,-23.312999999999988
O00166,2026-03-24 10:52:00,2026-03,C0049,Karim Sayed,Dubai,Returning,web,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,44.50950000000001,252.22050000000002,186.54,65.68050000000002
O00167,2026-03-07 11:01:00,2026-03,C0055,Ahmed Sayed,Jeddah,Returning,branch,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00168,2026-02-13 15:12:00,2026-02,C0028,Ahmed Ibrahim,Abu Dhabi,New,mobile,completed,P003,Electronics Item 3,Electronics,2,361.37,258.68,722.74,0.0,722.74,517.36,205.38
O00168,2026-02-13 15:12:00,2026-02,C0028,Ahmed Ibrahim,Abu Dhabi,New,mobile,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00169,2026-02-07 03:32:00,2026-02,C0010,Youssef Younis,Riyadh,New,web,cancelled,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,14.953499999999998,84.7365,49.27,35.4665
O00169,2026-02-07 03:32:00,2026-02,C0010,Youssef Younis,Riyadh,New,web,cancelled,P020,Electronics Item 20,Electronics,4,339.88,186.68,1359.52,203.928,1155.592,746.72,408.87200000000007
O00169,2026-02-07 03:32:00,2026-02,C0010,Youssef Younis,Riyadh,New,web,cancelled,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,12.375,70.125,54.36,15.765
O00169,2026-02-07 03:32:00,2026-02,C0010,Youssef Younis,Riyadh,New,web,cancelled,P014,Stationery Item 14,Stationery,2,19.65,13.27,39.3,5.895,33.405,26.54,6.865000000000002
O00170,2026-03-21 04:38:00,2026-03,C0044,Mona Mansour,Cairo,New,mobile,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,0.0,296.73,186.54,110.19000000000003
O00170,2026-03-21 04:38:00,2026-03,C0044,Mona Mansour,Cairo,New,mobile,completed,P013,Stationery Item 13,Stationery,2,36.2,24.37,72.4,0.0,72.4,48.74,23.660000000000004
O00171,2026-03-30 19:51:00,2026-03,C0024,Mostafa Younis,Riyadh,Returning,partner,completed,P010,Fitness Item 10,Fitness,3,296.73,186.54,890.19,0.0,890.19,559.62,330.57000000000005
O00172,2026-02-16 21:46:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,partner,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,53.25599999999999,479.304,274.62,204.68399999999997
O00172,2026-02-16 21:46:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,partner,completed,P010,Fitness Item 10,Fitness,5,296.73,186.54,1483.65,148.365,1335.285,932.6999999999999,402.58500000000015
O00172,2026-02-16 21:46:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,partner,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,8.25,74.25,54.36,19.89
O00172,2026-02-16 21:46:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,partner,completed,P016,Accessories Item 16,Accessories,4,43.83,20.74,175.32,17.531999999999996,157.788,82.96,74.82800000000002
O00173,2026-02-27 07:34:00,2026-02,C0037,Nour Hassan,Dubai,Returning,branch,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
